V3	V5
GRMZM2G074238	"Zm00001eb083980,Zm00001eb084000,Zm00001eb084010,Zm00001eb084020"
AC191050.3_FG003	"Zm00001eb083980,Zm00001eb084000,Zm00001eb084010,Zm00001eb084020"
GRMZM2G373536	"Zm00001eb083980,Zm00001eb084000,Zm00001eb084010,Zm00001eb084020"
GRMZM2G074914	"Zm00001eb083980,Zm00001eb084000,Zm00001eb084010,Zm00001eb084020"
GRMZM2G064434	"Zm00001eb129930,Zm00001eb129940,Zm00001eb129950"
GRMZM2G064442	"Zm00001eb129930,Zm00001eb129940,Zm00001eb129950"
GRMZM2G388461	"Zm00001eb166650,Zm00001eb166600"
GRMZM2G044625	"Zm00001eb166650,Zm00001eb166600"
GRMZM2G045387	"Zm00001eb166650,Zm00001eb166600"
GRMZM2G346895	"Zm00001eb166650,Zm00001eb166600"
GRMZM2G107761	"Zm00001eb168710,Zm00001eb168680,Zm00001eb168700,Zm00001eb168690"
GRMZM2G333035	"Zm00001eb168710,Zm00001eb168680,Zm00001eb168700,Zm00001eb168690"
GRMZM2G172300	"Zm00001eb168710,Zm00001eb168680,Zm00001eb168700,Zm00001eb168690"
AC191691.3_FG011	"Zm00001eb168710,Zm00001eb168680,Zm00001eb168700,Zm00001eb168690"
GRMZM2G035451	Zm00001eb310710
GRMZM2G366020	Zm00001eb310710
AC225359.3_FG006	Zm00001eb310710
GRMZM2G046916	"Zm00001eb325000,Zm00001eb324990,Zm00001eb325010"
GRMZM2G122841	"Zm00001eb325000,Zm00001eb324990,Zm00001eb325010"
GRMZM2G338205	"Zm00001eb325000,Zm00001eb324990,Zm00001eb325010"
GRMZM2G019084	"Zm00001eb325000,Zm00001eb324990,Zm00001eb325010"
GRMZM2G134985	Zm00001eb026650
GRMZM2G107406	Zm00001eb028110
GRMZM2G045668	Zm00001eb028110
GRMZM2G180150	"Zm00001eb405230,Zm00001eb405250,Zm00001eb405240"
GRMZM2G180155	"Zm00001eb405230,Zm00001eb405250,Zm00001eb405240"
GRMZM2G180166	"Zm00001eb405230,Zm00001eb405250,Zm00001eb405240"
GRMZM5G886363	"Zm00001eb405230,Zm00001eb405250,Zm00001eb405240"
GRMZM2G031721	"Zm00001eb426530,Zm00001eb426540,Zm00001eb426560,Zm00001eb426550"
GRMZM2G356676	"Zm00001eb426530,Zm00001eb426540,Zm00001eb426560,Zm00001eb426550"
GRMZM2G055178	"Zm00001eb426530,Zm00001eb426540,Zm00001eb426560,Zm00001eb426550"
GRMZM2G173186	Zm00001eb105070
AC190788.2_FG005	Zm00001eb105070
AC190788.2_FG004	Zm00001eb105070
GRMZM2G173162	Zm00001eb105070
GRMZM2G113319	Zm00001eb155010
AC186669.3_FG002	Zm00001eb155010
AC195154.3_FG004	Zm00001eb155010
GRMZM2G000280	"Zm00001eb253200,Zm00001eb253270,Zm00001eb253280"
GRMZM2G394941	"Zm00001eb253200,Zm00001eb253270,Zm00001eb253280"
GRMZM6G102478	"Zm00001eb253200,Zm00001eb253270,Zm00001eb253280"
GRMZM2G103033	Zm00001eb271630
AC233864.1_FG002	"Zm00001eb353400,Zm00001eb353390"
AC233864.1_FG014	"Zm00001eb353400,Zm00001eb353390"
AC190587.3_FG005	Zm00001eb390790
GRMZM2G331105	Zm00001eb390790
GRMZM2G095219	Zm00001eb390790
AC216247.3_FG005	"Zm00001eb017910,Zm00001eb017920"
AC208576.3_FG001	"Zm00001eb017910,Zm00001eb017920"
GRMZM2G040453	"Zm00001eb017910,Zm00001eb017920"
GRMZM2G040515	"Zm00001eb017910,Zm00001eb017920"
GRMZM2G360626	Zm00001eb030660
GRMZM6G443309	Zm00001eb030660
AC205730.3_FG002	Zm00001eb030660
AC205730.3_FG001	Zm00001eb030660
GRMZM2G158446	Zm00001eb030660
GRMZM2G141774	"Zm00001eb052400,Zm00001eb052350,Zm00001eb052390"
GRMZM2G164297	"Zm00001eb052400,Zm00001eb052350,Zm00001eb052390"
GRMZM2G451876	"Zm00001eb052400,Zm00001eb052350,Zm00001eb052390"
GRMZM2G049660	"Zm00001eb052400,Zm00001eb052350,Zm00001eb052390"
GRMZM2G078416	"Zm00001eb057030,Zm00001eb057040,Zm00001eb057050"
GRMZM2G078275	"Zm00001eb057030,Zm00001eb057040,Zm00001eb057050"
GRMZM2G078252	"Zm00001eb057030,Zm00001eb057040,Zm00001eb057050"
GRMZM5G856366	"Zm00001eb057030,Zm00001eb057040,Zm00001eb057050"
GRMZM6G587571	"Zm00001eb061530,Zm00001eb061540,Zm00001eb061520"
GRMZM2G046231	"Zm00001eb061530,Zm00001eb061540,Zm00001eb061520"
GRMZM2G022662	"Zm00001eb061530,Zm00001eb061540,Zm00001eb061520"
GRMZM2G046267	"Zm00001eb061530,Zm00001eb061540,Zm00001eb061520"
GRMZM2G028730	Zm00001eb086910
GRMZM2G065388	Zm00001eb131990
GRMZM2G329944	Zm00001eb131990
GRMZM2G329952	Zm00001eb131990
GRMZM2G343974	"Zm00001eb133240,Zm00001eb133230,Zm00001eb133210"
GRMZM2G044503	"Zm00001eb133240,Zm00001eb133230,Zm00001eb133210"
GRMZM5G874082	"Zm00001eb133240,Zm00001eb133230,Zm00001eb133210"
GRMZM2G156861	"Zm00001eb144930,Zm00001eb144940,Zm00001eb144960,Zm00001eb144950"
GRMZM2G451679	"Zm00001eb262820,Zm00001eb262810,Zm00001eb262800,Zm00001eb262790"
GRMZM2G150524	"Zm00001eb262820,Zm00001eb262810,Zm00001eb262800,Zm00001eb262790"
GRMZM2G150543	"Zm00001eb262820,Zm00001eb262810,Zm00001eb262800,Zm00001eb262790"
GRMZM2G012220	Zm00001eb286110
GRMZM2G354696	Zm00001eb286110
GRMZM2G053980	Zm00001eb286110
GRMZM2G364851	Zm00001eb305960
AC204070.3_FG004	Zm00001eb305960
GRMZM2G139712	Zm00001eb305960
GRMZM2G149060	Zm00001eb382690
GRMZM2G356423	Zm00001eb382690
GRMZM2G516387	Zm00001eb382690
GRMZM2G016020	"Zm00001eb014390,Zm00001eb014290,Zm00001eb014420"
GRMZM2G084799	"Zm00001eb014390,Zm00001eb014290,Zm00001eb014420"
GRMZM2G140298	"Zm00001eb023370,Zm00001eb023380,Zm00001eb023390"
GRMZM2G416426	"Zm00001eb056470,Zm00001eb056490,Zm00001eb056480"
AC190915.3_FG007	"Zm00001eb056470,Zm00001eb056490,Zm00001eb056480"
GRMZM2G361593	"Zm00001eb056470,Zm00001eb056490,Zm00001eb056480"
GRMZM2G361662	"Zm00001eb056470,Zm00001eb056490,Zm00001eb056480"
GRMZM2G172642	Zm00001eb416150
GRMZM2G077317	Zm00001eb416150
GRMZM2G311756	"Zm00001eb079440,Zm00001eb079460"
GRMZM2G074466	Zm00001eb160220
AC209729.3_FG003	Zm00001eb160220
GRMZM2G074572	Zm00001eb160220
GRMZM2G334584	"Zm00001eb261660,Zm00001eb261680,Zm00001eb261670"
GRMZM2G068955	"Zm00001eb261660,Zm00001eb261680,Zm00001eb261670"
GRMZM2G136662	"Zm00001eb261660,Zm00001eb261680,Zm00001eb261670"
GRMZM2G000288	"Zm00001eb317320,Zm00001eb317300,Zm00001eb317310"
GRMZM2G000264	"Zm00001eb317320,Zm00001eb317300,Zm00001eb317310"
GRMZM2G000281	"Zm00001eb317320,Zm00001eb317300,Zm00001eb317310"
GRMZM2G058366	"Zm00001eb339090,Zm00001eb339100,Zm00001eb339110"
AC200099.4_FG006	"Zm00001eb339090,Zm00001eb339100,Zm00001eb339110"
AC200099.4_FG003	"Zm00001eb339090,Zm00001eb339100,Zm00001eb339110"
AC191040.2_FG002	Zm00001eb004250
GRMZM2G445783	Zm00001eb004250
GRMZM2G114055	Zm00001eb007510
GRMZM2G110847	Zm00001eb007510
GRMZM2G037265	Zm00001eb033870
GRMZM2G037615	Zm00001eb033870
GRMZM2G037639	Zm00001eb033870
GRMZM2G050177	Zm00001eb033870
GRMZM2G005955	"Zm00001eb041250,Zm00001eb041260"
GRMZM2G164567	"Zm00001eb425390,Zm00001eb425400"
GRMZM5G850786	"Zm00001eb425390,Zm00001eb425400"
GRMZM5G897749	"Zm00001eb425390,Zm00001eb425400"
GRMZM5G813055	"Zm00001eb425390,Zm00001eb425400"
GRMZM2G081957	"Zm00001eb076230,Zm00001eb076240,Zm00001eb076260,Zm00001eb076250"
GRMZM2G383883	"Zm00001eb076230,Zm00001eb076240,Zm00001eb076260,Zm00001eb076250"
GRMZM2G029475	"Zm00001eb076230,Zm00001eb076240,Zm00001eb076260,Zm00001eb076250"
GRMZM2G331027	"Zm00001eb076230,Zm00001eb076240,Zm00001eb076260,Zm00001eb076250"
GRMZM2G101250	"Zm00001eb087460,Zm00001eb087470"
GRMZM2G313944	Zm00001eb094550
GRMZM2G013915	Zm00001eb094550
GRMZM2G013936	Zm00001eb094550
GRMZM2G377563	Zm00001eb157730
GRMZM5G855338	Zm00001eb157730
GRMZM2G503308	"Zm00001eb163500,Zm00001eb163510,Zm00001eb163520"
GRMZM2G005749	"Zm00001eb163500,Zm00001eb163510,Zm00001eb163520"
GRMZM2G005834	"Zm00001eb163500,Zm00001eb163510,Zm00001eb163520"
GRMZM2G005849	"Zm00001eb163500,Zm00001eb163510,Zm00001eb163520"
AC188003.3_FG012	"Zm00001eb164630,Zm00001eb164600"
GRMZM2G415161	"Zm00001eb164630,Zm00001eb164600"
GRMZM2G308369	"Zm00001eb164630,Zm00001eb164600"
GRMZM2G117329	Zm00001eb175550
GRMZM2G580536	Zm00001eb175550
GRMZM2G437977	Zm00001eb177530
GRMZM2G389303	Zm00001eb177530
GRMZM2G365423	Zm00001eb177530
GRMZM2G060760	"Zm00001eb195460,Zm00001eb195470,Zm00001eb195480"
GRMZM2G060732	"Zm00001eb195460,Zm00001eb195470,Zm00001eb195480"
GRMZM2G060470	"Zm00001eb195460,Zm00001eb195470,Zm00001eb195480"
GRMZM2G057402	"Zm00001eb203070,Zm00001eb203090,Zm00001eb203060"
AC209835.4_FG004	"Zm00001eb220190,Zm00001eb220200,Zm00001eb220210,Zm00001eb220220"
GRMZM2G022130	"Zm00001eb220190,Zm00001eb220200,Zm00001eb220210,Zm00001eb220220"
GRMZM2G075624	Zm00001eb229550
GRMZM2G108474	Zm00001eb229550
GRMZM2G118344	Zm00001eb282290
GRMZM2G049785	"Zm00001eb329320,Zm00001eb329340,Zm00001eb329350,Zm00001eb329360,Zm00001eb329330"
GRMZM2G429231	"Zm00001eb329320,Zm00001eb329340,Zm00001eb329350,Zm00001eb329360,Zm00001eb329330"
GRMZM2G161544	"Zm00001eb329320,Zm00001eb329340,Zm00001eb329350,Zm00001eb329360,Zm00001eb329330"
GRMZM2G421669	"Zm00001eb336020,Zm00001eb336010,Zm00001eb335990,Zm00001eb336000"
GRMZM2G421680	"Zm00001eb336020,Zm00001eb336010,Zm00001eb335990,Zm00001eb336000"
GRMZM2G123314	"Zm00001eb336020,Zm00001eb336010,Zm00001eb335990,Zm00001eb336000"
GRMZM2G421690	"Zm00001eb336020,Zm00001eb336010,Zm00001eb335990,Zm00001eb336000"
GRMZM2G060541	"Zm00001eb359990,Zm00001eb360000"
GRMZM2G359237	"Zm00001eb359990,Zm00001eb360000"
AC196465.3_FG006	"Zm00001eb359990,Zm00001eb360000"
GRMZM2G014346	"Zm00001eb359990,Zm00001eb360000"
GRMZM2G109399	Zm00001eb380670
GRMZM2G408308	Zm00001eb380670
GRMZM5G860824	"Zm00001eb404350,Zm00001eb404340,Zm00001eb404360"
GRMZM5G859337	"Zm00001eb404350,Zm00001eb404340,Zm00001eb404360"
GRMZM2G354851	"Zm00001eb404350,Zm00001eb404340,Zm00001eb404360"
GRMZM2G055899	"Zm00001eb404350,Zm00001eb404340,Zm00001eb404360"
GRMZM2G453794	Zm00001eb001430
GRMZM2G179789	"Zm00001eb019060,Zm00001eb019070,Zm00001eb019080"
GRMZM2G412426	"Zm00001eb019060,Zm00001eb019070,Zm00001eb019080"
AC207225.3_FG003	Zm00001eb026880
GRMZM2G451856	Zm00001eb026880
GRMZM2G082189	"Zm00001eb047300,Zm00001eb047290"
GRMZM2G426023	"Zm00001eb047300,Zm00001eb047290"
GRMZM2G346513	"Zm00001eb087200,Zm00001eb087210,Zm00001eb087220"
GRMZM2G438260	"Zm00001eb087200,Zm00001eb087210,Zm00001eb087220"
GRMZM5G899944	"Zm00001eb044300,Zm00001eb044310,Zm00001eb044320,Zm00001eb044330,Zm00001eb044340"
GRMZM2G040326	"Zm00001eb048000,Zm00001eb047990"
GRMZM2G110681	"Zm00001eb048000,Zm00001eb047990"
GRMZM2G071268	"Zm00001eb048000,Zm00001eb047990"
GRMZM2G397836	Zm00001eb053800
AC210023.3_FG014	Zm00001eb053800
AC210023.3_FG015	Zm00001eb053800
GRMZM5G892096	Zm00001eb059320
GRMZM2G006445	
GRMZM2G151944	Zm00001eb409880
GRMZM2G454594	Zm00001eb409880
GRMZM2G141948	Zm00001eb409880
AC199571.3_FG004	"Zm00001eb418520,Zm00001eb418530,Zm00001eb418550,Zm00001eb418540"
AC199571.3_FG003	"Zm00001eb418520,Zm00001eb418530,Zm00001eb418550,Zm00001eb418540"
AC199571.3_FG001	"Zm00001eb418520,Zm00001eb418530,Zm00001eb418550,Zm00001eb418540"
GRMZM2G167868	Zm00001eb420470
GRMZM2G009346	Zm00001eb420470
AC193324.3_FG002	Zm00001eb429140
GRMZM2G084491	Zm00001eb429140
GRMZM2G034748	"Zm00001eb066980,Zm00001eb067000,Zm00001eb067010,Zm00001eb066990"
GRMZM2G702889	"Zm00001eb066980,Zm00001eb067000,Zm00001eb067010,Zm00001eb066990"
AC190750.2_FG014	"Zm00001eb066980,Zm00001eb067000,Zm00001eb067010,Zm00001eb066990"
GRMZM2G315902	"Zm00001eb104340,Zm00001eb104370,Zm00001eb104330,Zm00001eb104360"
AC185415.3_FG005	"Zm00001eb104340,Zm00001eb104370,Zm00001eb104330,Zm00001eb104360"
GRMZM2G097170	"Zm00001eb104990,Zm00001eb105000"
AC202940.3_FG004	"Zm00001eb104990,Zm00001eb105000"
GRMZM2G400173	"Zm00001eb104990,Zm00001eb105000"
GRMZM5G823484	"Zm00001eb133590,Zm00001eb133600"
GRMZM2G019090	Zm00001eb138300
AC203366.4_FG001	Zm00001eb161040
GRMZM2G051855	Zm00001eb161040
GRMZM2G327311	Zm00001eb161040
GRMZM2G135120	Zm00001eb161040
GRMZM5G840887	Zm00001eb161040
GRMZM5G824763	"Zm00001eb239980,Zm00001eb161940"
GRMZM2G095326	Zm00001eb196280
GRMZM2G024592	Zm00001eb197740
GRMZM2G098674	Zm00001eb197740
GRMZM2G068010	Zm00001eb197740
GRMZM2G060727	Zm00001eb201030
AC208217.3_FG001	"Zm00001eb233040,Zm00001eb233050"
GRMZM2G134393	Zm00001eb234620
GRMZM2G134419	Zm00001eb234620
GRMZM2G134439	Zm00001eb234620
GRMZM2G702113	"Zm00001eb247250,Zm00001eb247300"
GRMZM2G073495	"Zm00001eb260530,Zm00001eb260540,Zm00001eb260550"
GRMZM2G073433	"Zm00001eb260530,Zm00001eb260540,Zm00001eb260550"
GRMZM2G034622	Zm00001eb282520
GRMZM2G435979	Zm00001eb282520
AC207728.2_FG003	"Zm00001eb282620,Zm00001eb282630"
AC203753.4_FG007	Zm00001eb305980
GRMZM2G100828	Zm00001eb305980
AC203753.4_FG006	Zm00001eb305980
GRMZM2G311969	Zm00001eb305980
GRMZM2G386350	Zm00001eb306430
GRMZM2G173923	Zm00001eb306430
GRMZM2G340456	Zm00001eb317140
GRMZM2G376829	Zm00001eb317140
AC190985.3_FG006	Zm00001eb317140
GRMZM2G338539	"Zm00001eb324320,Zm00001eb324340"
GRMZM2G035661	"Zm00001eb324320,Zm00001eb324340"
AC199632.4_FG007	Zm00001eb361410
GRMZM2G058155	Zm00001eb361410
GRMZM2G070898	"Zm00001eb364590,Zm00001eb364600"
GRMZM2G097620	Zm00001eb372870
GRMZM2G000371	Zm00001eb375140
GRMZM2G023636	Zm00001eb375140
GRMZM2G449478	"Zm00001eb044680,Zm00001eb044690,Zm00001eb044700"
GRMZM2G449479	"Zm00001eb044680,Zm00001eb044690,Zm00001eb044700"
GRMZM2G147418	"Zm00001eb044680,Zm00001eb044690,Zm00001eb044700"
GRMZM2G094988	Zm00001eb047050
GRMZM5G862643	Zm00001eb055480
GRMZM5G813124	Zm00001eb055480
GRMZM2G032339	"Zm00001eb057540,Zm00001eb312720"
GRMZM2G009196	Zm00001eb410410
GRMZM2G038967	Zm00001eb413950
GRMZM2G420789	Zm00001eb413950
GRMZM2G339545	Zm00001eb413950
GRMZM2G404426	Zm00001eb413950
GRMZM2G326222	Zm00001eb417350
AC205413.4_FG002	Zm00001eb417350
AC205413.4_FG003	Zm00001eb417350
AC205413.4_FG001	Zm00001eb417350
GRMZM2G432335	"Zm00001eb418880,Zm00001eb418890"
GRMZM2G129071	"Zm00001eb430260,Zm00001eb430270,Zm00001eb430350,Zm00001eb430280"
GRMZM2G407032	"Zm00001eb069890,Zm00001eb069880,Zm00001eb069870"
GRMZM5G823824	"Zm00001eb069890,Zm00001eb069880,Zm00001eb069870"
GRMZM2G329222	"Zm00001eb069890,Zm00001eb069880,Zm00001eb069870"
GRMZM2G129957	"Zm00001eb069890,Zm00001eb069880,Zm00001eb069870"
GRMZM2G470882	"Zm00001eb081280,Zm00001eb081310,Zm00001eb081290"
GRMZM2G471039	"Zm00001eb081280,Zm00001eb081310,Zm00001eb081290"
GRMZM2G171254	"Zm00001eb081280,Zm00001eb081310,Zm00001eb081290"
GRMZM2G451357	Zm00001eb090590
AC204311.4_FG004	Zm00001eb090590
GRMZM2G522398	"Zm00001eb092000,Zm00001eb092010,Zm00001eb092020,Zm00001eb092030"
GRMZM2G409067	"Zm00001eb092000,Zm00001eb092010,Zm00001eb092020,Zm00001eb092030"
GRMZM2G409062	"Zm00001eb092000,Zm00001eb092010,Zm00001eb092020,Zm00001eb092030"
GRMZM2G122038	Zm00001eb092260
GRMZM2G013767	Zm00001eb092260
GRMZM2G017961	"Zm00001eb103510,Zm00001eb103520,Zm00001eb103530"
GRMZM2G036752	"Zm00001eb108530,Zm00001eb108540,Zm00001eb108550,Zm00001eb108560"
GRMZM5G898684	"Zm00001eb108530,Zm00001eb108540,Zm00001eb108550,Zm00001eb108560"
GRMZM2G034153	"Zm00001eb116060,Zm00001eb116070"
AC210976.4_FG017	"Zm00001eb116060,Zm00001eb116070"
GRMZM2G379913	"Zm00001eb123540,Zm00001eb123550"
GRMZM2G379929	"Zm00001eb123540,Zm00001eb123550"
GRMZM2G134454	"Zm00001eb123540,Zm00001eb123550"
GRMZM2G134385	"Zm00001eb123540,Zm00001eb123550"
GRMZM2G011523	"Zm00001eb125590,Zm00001eb125600"
GRMZM2G032496	"Zm00001eb140720,Zm00001eb140730"
GRMZM2G156019	"Zm00001eb140720,Zm00001eb140730"
GRMZM2G091597	"Zm00001eb140720,Zm00001eb140730"
GRMZM6G980248	"Zm00001eb140720,Zm00001eb140730"
AC209364.3_FG004	"Zm00001eb162190,Zm00001eb162220"
GRMZM2G093098	"Zm00001eb162190,Zm00001eb162220"
GRMZM2G074124	Zm00001eb218500
GRMZM2G338693	"Zm00001eb218900,Zm00001eb218920"
GRMZM2G110421	"Zm00001eb218900,Zm00001eb218920"
GRMZM2G110423	"Zm00001eb218900,Zm00001eb218920"
GRMZM2G017249	Zm00001eb231250
GRMZM2G017229	Zm00001eb231250
GRMZM2G079352	Zm00001eb252510
GRMZM2G475349	Zm00001eb252510
GRMZM2G399207	Zm00001eb252510
GRMZM2G134067	"Zm00001eb259420,Zm00001eb259430,Zm00001eb259440,Zm00001eb259450"
GRMZM5G842058	"Zm00001eb259420,Zm00001eb259430,Zm00001eb259440,Zm00001eb259450"
AC208348.3_FG012	"Zm00001eb259420,Zm00001eb259430,Zm00001eb259440,Zm00001eb259450"
GRMZM2G133919	"Zm00001eb259420,Zm00001eb259430,Zm00001eb259440,Zm00001eb259450"
GRMZM2G077531	"Zm00001eb259680,Zm00001eb259690"
GRMZM2G465598	"Zm00001eb265460,Zm00001eb265470,Zm00001eb265480"
GRMZM2G465617	"Zm00001eb265460,Zm00001eb265470,Zm00001eb265480"
GRMZM5G828024	"Zm00001eb266310,Zm00001eb266320,Zm00001eb266330"
GRMZM2G180519	"Zm00001eb266310,Zm00001eb266320,Zm00001eb266330"
GRMZM2G439950	"Zm00001eb285140,Zm00001eb285160"
AC213800.3_FG001	"Zm00001eb285140,Zm00001eb285160"
GRMZM2G336285	"Zm00001eb285140,Zm00001eb285160"
GRMZM2G049342	Zm00001eb285840
GRMZM2G349554	Zm00001eb285840
GRMZM5G872934	Zm00001eb305060
GRMZM2G326250	Zm00001eb305060
GRMZM2G017145	"Zm00001eb328230,Zm00001eb328240,Zm00001eb328250"
AC195864.3_FG017	"Zm00001eb328230,Zm00001eb328240,Zm00001eb328250"
GRMZM2G051528	"Zm00001eb340000,Zm00001eb340010"
GRMZM2G352619	"Zm00001eb340000,Zm00001eb340010"
GRMZM2G323475	Zm00001eb346680
GRMZM2G157629	"Zm00001eb350730,Zm00001eb350740"
GRMZM2G157705	"Zm00001eb350730,Zm00001eb350740"
GRMZM2G154463	"Zm00001eb350750,Zm00001eb350760"
GRMZM2G350265	"Zm00001eb350750,Zm00001eb350760"
GRMZM2G144028	Zm00001eb360620
GRMZM2G445338	Zm00001eb360620
GRMZM2G045518	"Zm00001eb392250,Zm00001eb392260,Zm00001eb392270"
GRMZM2G417255	"Zm00001eb392250,Zm00001eb392260,Zm00001eb392270"
GRMZM2G117680	"Zm00001eb392250,Zm00001eb392260,Zm00001eb392270"
GRMZM2G411216	"Zm00001eb007550,Zm00001eb007560"
GRMZM2G071688	"Zm00001eb019580,Zm00001eb019590"
GRMZM2G524711	"Zm00001eb019580,Zm00001eb019590"
GRMZM2G029519	Zm00001eb026960
GRMZM2G081151	Zm00001eb029860
GRMZM2G100060	"Zm00001eb029880,Zm00001eb029890"
GRMZM2G328309	Zm00001eb038720
AC198871.3_FG002	Zm00001eb038720
GRMZM2G165963	"Zm00001eb045730,Zm00001eb045710"
GRMZM2G001850	"Zm00001eb046260,Zm00001eb046270"
GRMZM5G860498	"Zm00001eb046260,Zm00001eb046270"
GRMZM2G130739	Zm00001eb046650
GRMZM2G435541	Zm00001eb046650
GRMZM2G049766	Zm00001eb046650
GRMZM2G163436	Zm00001eb046650
AC195608.3_FG006	Zm00001eb048490
AC195608.3_FG005	Zm00001eb048490
GRMZM2G023372	Zm00001eb050680
GRMZM2G316665	"Zm00001eb410750,Zm00001eb410790"
GRMZM2G316593	"Zm00001eb410750,Zm00001eb410790"
GRMZM2G070287	"Zm00001eb067090,Zm00001eb067110,Zm00001eb067120,Zm00001eb067130"
GRMZM2G070389	"Zm00001eb067090,Zm00001eb067110,Zm00001eb067120,Zm00001eb067130"
GRMZM2G032682	"Zm00001eb067850,Zm00001eb067840"
GRMZM2G334734	"Zm00001eb067850,Zm00001eb067840"
GRMZM2G468747	"Zm00001eb067850,Zm00001eb067840"
GRMZM2G443903	"Zm00001eb068250,Zm00001eb068260,Zm00001eb068240"
GRMZM5G846115	"Zm00001eb069980,Zm00001eb069920,Zm00001eb069990,Zm00001eb069910"
AC196954.2_FG012	"Zm00001eb069980,Zm00001eb069920,Zm00001eb069990,Zm00001eb069910"
GRMZM2G476810	Zm00001eb096130
GRMZM2G331533	Zm00001eb096130
GRMZM2G098622	Zm00001eb096130
AC177893.3_FG006	"Zm00001eb109070,Zm00001eb109090,Zm00001eb109080"
GRMZM2G322844	Zm00001eb113380
GRMZM2G093278	"Zm00001eb120180,Zm00001eb120190"
GRMZM2G093313	"Zm00001eb120180,Zm00001eb120190"
GRMZM2G577191	"Zm00001eb149780,Zm00001eb149790"
AC193379.3_FG001	"Zm00001eb149780,Zm00001eb149790"
AC191539.4_FG001	"Zm00001eb154260,Zm00001eb154270"
GRMZM2G013555	"Zm00001eb154260,Zm00001eb154270"
GRMZM2G176841	"Zm00001eb154260,Zm00001eb154270"
GRMZM2G349570	Zm00001eb160310
GRMZM2G475362	Zm00001eb160310
GRMZM2G117685	Zm00001eb160310
GRMZM2G030128	"Zm00001eb181120,Zm00001eb181130"
GRMZM2G309316	"Zm00001eb200270,Zm00001eb200280"
GRMZM2G551402	Zm00001eb200320
AC212567.3_FG003	Zm00001eb200320
GRMZM2G418232	Zm00001eb200320
GRMZM2G115245	Zm00001eb201340
AC196278.2_FG005	Zm00001eb201340
AC196278.2_FG004	Zm00001eb201340
AC196278.2_FG003	Zm00001eb201340
GRMZM2G423111	"Zm00001eb203580,Zm00001eb203590,Zm00001eb203570"
GRMZM2G423116	"Zm00001eb203580,Zm00001eb203590,Zm00001eb203570"
GRMZM2G053722	"Zm00001eb203580,Zm00001eb203590,Zm00001eb203570"
GRMZM2G101497	Zm00001eb203670
GRMZM2G039942	Zm00001eb203670
GRMZM2G040020	Zm00001eb203670
GRMZM2G102711	"Zm00001eb216840,Zm00001eb216850"
GRMZM2G132090	"Zm00001eb219900,Zm00001eb219950,Zm00001eb219910,Zm00001eb219920,Zm00001eb219930"
GRMZM5G816135	"Zm00001eb222990,Zm00001eb223000,Zm00001eb223010,Zm00001eb223020"
GRMZM2G330792	Zm00001eb223790
GRMZM2G051460	Zm00001eb233680
GRMZM2G081642	"Zm00001eb236070,Zm00001eb236090"
GRMZM2G118786	"Zm00001eb238970,Zm00001eb238960"
GRMZM2G009768	"Zm00001eb238970,Zm00001eb238960"
GRMZM2G134402	"Zm00001eb238970,Zm00001eb238960"
GRMZM2G032130	"Zm00001eb247770,Zm00001eb249120,Zm00001eb249110"
GRMZM2G109787	Zm00001eb253860
GRMZM2G481730	Zm00001eb253860
GRMZM2G092001	Zm00001eb290580
GRMZM6G381253	Zm00001eb290580
GRMZM2G405052	Zm00001eb290580
GRMZM5G807823	Zm00001eb290580
GRMZM2G025977	"Zm00001eb300250,Zm00001eb300260,Zm00001eb300270"
GRMZM2G026614	"Zm00001eb300250,Zm00001eb300260,Zm00001eb300270"
AC205320.3_FG004	"Zm00001eb300250,Zm00001eb300260,Zm00001eb300270"
GRMZM2G069676	Zm00001eb306410
GRMZM5G857404	Zm00001eb306760
GRMZM2G077361	Zm00001eb306760
GRMZM2G425398	Zm00001eb308530
GRMZM6G631561	Zm00001eb308530
GRMZM2G007190	"Zm00001eb321400,Zm00001eb321410"
GRMZM2G131275	"Zm00001eb321400,Zm00001eb321410"
GRMZM2G092666	Zm00001eb332300
GRMZM2G092694	Zm00001eb332300
GRMZM2G110063	"Zm00001eb335950,Zm00001eb335940,Zm00001eb335960"
GRMZM2G412234	Zm00001eb337240
GRMZM2G179720	Zm00001eb337240
GRMZM5G849284	Zm00001eb337240
GRMZM5G822426	"Zm00001eb345060,Zm00001eb345050"
GRMZM5G896826	"Zm00001eb345060,Zm00001eb345050"
GRMZM5G864412	"Zm00001eb345060,Zm00001eb345050"
GRMZM2G113415	"Zm00001eb355910,Zm00001eb355920,Zm00001eb355930,Zm00001eb355950,Zm00001eb355940,Zm00001eb355900"
GRMZM2G414007	"Zm00001eb355910,Zm00001eb355920,Zm00001eb355930,Zm00001eb355950,Zm00001eb355940,Zm00001eb355900"
GRMZM5G893263	"Zm00001eb366110,Zm00001eb366130"
GRMZM2G340319	"Zm00001eb366110,Zm00001eb366130"
GRMZM2G117360	Zm00001eb386590
AC209877.3_FG002	Zm00001eb386590
GRMZM2G151468	"Zm00001eb394710,Zm00001eb179630,Zm00001eb394740,Zm00001eb394720,Zm00001eb394730"
GRMZM2G704488	"Zm00001eb396110,Zm00001eb396120,Zm00001eb396130"
AC233955.1_FG004	"Zm00001eb396110,Zm00001eb396120,Zm00001eb396130"
AC233955.1_FG003	"Zm00001eb396110,Zm00001eb396120,Zm00001eb396130"
